CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
49657,JOAO MARINGONI,ANOS FINAIS,JOAOMARINGONI,BAURU,1.73,2017,URBANA,-49.05023603,-22.30467619
925263,ANTONIO JORGE LIMA PADRE,ANOS FINAIS,ANTONIOJORGELIMAPAE,BAURU,1.73,2017,URBANA,-49.05780029,-22.29210091
4212,ADOLFO GORDO SENADOR,ANOS FINAIS,ADOLFOGORDO,CENTRO OESTE,1.72,2017,URBANA,-46.72069931,-23.58740044
14424,AMBROSINA DE OLIVEIRA MATTOS PROFA,ANOS FINAIS,AMBROSINAOLIVEIRAMATTOSA,APIAI,1.72,2017,URBANA,-48.85232925,-24.42828941
41531,JENNY DE TOLEDO PIZA SCHROEDER PROFESSORA,ANOS FINAIS,JENNYTOLEDOPIZASCHROEDERA,RIBEIRAO PRETO,1.72,2017,URBANA,-47.81494904,-21.13516045
39639,OLIVIA DO AMARAL SANTOS CANETTIERI PROFA,ANOS FINAIS,OLIVIAAMARALSANTOSCANETTIERIA,JACAREI,1.71,2017,URBANA,-45.96300125,-23.2614994
285785,REPUBLICA DA VENEZUELA II,ANOS FINAIS,REPUBLICAVENEZUELAII,GUARULHOS SUL,1.71,2017,URBANA,-46.43991089,-23.46175957
566780,JARDIM DR PAULO GOMES ROMEO,ANOS FINAIS,JARDIMPAULOGOMESROMEO,RIBEIRAO PRETO,1.71,2017,URBANA,-47.84617996,-21.14603996
910181,MARIO MARTINS PEREIRA,ANOS FINAIS,MARIOMARTINSREIRA,ITAQUAQUECETUBA,1.71,2017,URBANA,-46.28900146,-23.47380066
28997,PONTES GESTAL CEL,ANOS FINAIS,PONTESGESTAL,VOTUPORANGA,1.69,2017,URBANA,-49.70159912,-20.18059921
44568,SEBASTIAO MONACO VEREADOR,ANOS FINAIS,SEBASTIAOMONACO,MARILIA,1.69,2017,URBANA,-49.97079849,-22.22200012
908769,VILMA APPARECIDA ANSELMO SILVEIRA PROFESSORA,ANOS FINAIS,VILMAAPPARECIDAANSELMOSILVEIRAA,SAO BERNARDO DO CAMPO,1.69,2017,URBANA,-46.57450307,-23.6990458
7274,IIJIMA,ANOS FINAIS,IIJIMA,SUZANO,1.68,2017,URBANA,-46.38240051,-23.54660034
11058,LEONARDO VILAS BOAS,ANOS FINAIS,LEONARDOVILASBOAS,OSASCO,1.68,2017,URBANA,-46.80950165,-23.54754066
40678,RUBEM CARLOS LUDWIG GENERAL,ANOS FINAIS,RUBEMCARLOSLUDWIG,TABOAO DA SERRA,1.68,2017,URBANA,-46.86437988,-23.6796093
44660,DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR,ANOS FINAIS,INGOSJOAOBAPTISTASPINELLI,RIBEIRAO PRETO,1.68,2017,URBANA,-47.79278946,-21.11124039
267983,RECANTO VERDE SOL,ANOS FINAIS,RECANTODESOL,LESTE 3,1.68,2017,URBANA,-46.42089081,-23.61352921
1326,PEDRO DE MORAES VICTOR DR,ANOS FINAIS,OMORAESVICTOR,NORTE 2,1.67,2017,URBANA,-46.58850098,-23.4435997
2999,SHINQUICHI AGARI,ANOS FINAIS,SHINQUICHIAGARI,LESTE 2,1.67,2017,URBANA,-46.42155075,-23.50139046
40685,EDUARDO VAZ DOUTOR,ANOS FINAIS,EDUARDOVAZ,TABOAO DA SERRA,1.67,2017,URBANA,-46.84859848,-23.64525986
908939,LIBERATO GROSSI PROF,ANOS FINAIS,LIBERATOGROSSI,LESTE 4,1.67,2017,URBANA,-46.5177,-23.6131
38600,JACQUES KLEIN,ANOS FINAIS,JACQUESKLEIN,TABOAO DA SERRA,1.66,2017,URBANA,-46.84609985,-23.67359924
50404,JARDIM ALEGRIA II,ANOS FINAIS,JARDIMALEGRIAII,CAIEIRAS,1.66,2017,URBANA,-46.70811081,-23.28561974
901003,ANTONIO FERREIRA DE MENEZES VEREADOR,ANOS FINAIS,ANTONIOFERREIRAMENEZES,BAURU,1.66,2017,URBANA,-49.09180069,-22.30190086
578563,PROFESSORA MARIA LUCIA PADOVANI DE OLIVEIRA,ANOS FINAIS,AMARIALUCIAPADOVANIOLIVEIRA,AMERICANA,1.65,2017,URBANA,-47.2824707,-22.72336006
37072,JOAQUIM EUGENIO LIMA NETO,ANOS FINAIS,JOAQUIMEUGENIOLIMANETO,LESTE 2,1.64,2017,URBANA,-46.40242004,-23.54361916
912268,IRINEU MONTEIRO DE PINHO REV,ANOS FINAIS,IRINEUMONTEIROPINHO,LESTE 1,1.64,2017,URBANA,-46.46031189,-23.52581024
36687,HILDA PRATES GALLO PROFESSORA,ANOS FINAIS,HILDAPRATESGALLOA,GUARULHOS NORTE,1.63,2017,URBANA,-46.5217,-23.4283
34952,RAPOSO TAVARES,ANOS FINAIS,RAPOSOTAVARES,MIRACATU,1.62,2017,URBANA,-47.13670907,-24.29485701
36274,EULALIA SILVA PROFESSORA,ANOS FINAIS,EULALIASILVAA,SUL 2,1.61,2017,URBANA,-46.75513077,-23.67968941
5381,ADOLFO CASAIS MONTEIRO PROF,ANOS FINAIS,ADOLFOCASAISMONTEIRO,SUL 3,1.59,2017,URBANA,-46.68579865,-23.72570038
31586,PARAPUA DE,ANOS FINAIS,PARAPUADE,TUPA,1.59,2017,URBANA,-50.79399171,-21.77849293
902135,BENEVIDES BERALDO COMENDADOR,ANOS FINAIS,BENEVIDESBERALDOCOMENDADOR,ITAPECERICA DA SERRA,1.59,2017,URBANA,-46.85900116,-23.72389984
925391,REPUBLICA DA GUATEMALA,ANOS FINAIS,REPUBLICAGUATEMALA,LESTE 2,1.59,2017,URBANA,-46.38219833,-23.5095005
39385,BENEDITO FERREIRA DE ALBUQUERQUE PROF,ANOS FINAIS,BENEDITOFERREIRAALBUQUERQUE,SUL 3,1.58,2017,URBANA,-46.73696136,-23.83917046
42146,WALDEMAR DA SILVA RIGOTTO PROFESSOR,ANOS FINAIS,WALDEMARSILVARIGOTTO,SANTOS,1.57,2017,URBANA,-46.29948044,-23.95042038
48719,CICERO CANUTO DE LIMA PASTOR,ANOS FINAIS,CICEROCANUTOLIMA,SUL 2,1.57,2017,URBANA,-46.77772903,-23.68806076
925998,ADELAIDE ROSA FERNANDES MACHADO DE SOUZA PROFESSORA,ANOS FINAIS,ADELAIDEROSAFERNANDESMACHADOSOUZAA,SUL 3,1.57,2017,URBANA,-46.6836,-23.753
925913,DEMETRIO IVAHY BADARO DOUTOR,ANOS FINAIS,DEMETRIOIVAHYBADARO,PINDAMONHANGABA,1.56,2017,URBANA,-45.50120163,-22.95299911
906207,YERVANT KISSAJIKIAN,ANOS FINAIS,YERVANTKISSAJIKIAN,LESTE 3,1.55,2017,URBANA,-46.43783188,-23.55374908
917503,MARLENE ADUA FORTUNATO PROFESSORA,ANOS FINAIS,MARLENEADUAFORTUNATOA,SUL 3,1.55,2017,URBANA,-46.6756,-23.7803
924885,WANDA COSTA DAHER PROFESSORA,ANOS FINAIS,WANDACOSTADAHERA,SOROCABA,1.55,2017,URBANA,-47.4824,-23.4213
925457,JOSE DE SAN MARTIN,ANOS FINAIS,JOSESANMARTIN,LESTE 1,1.55,2017,URBANA,-46.45534979,-23.49175996
923278,SILVANA EVANGELISTA PROFESSORA,ANOS FINAIS,SILVANAEVANGELISTAA,LESTE 3,1.54,2017,URBANA,-46.46184158,-23.6310997
38581,ALEXANDRINA BASSITH,ANOS FINAIS,ALEXANINABASSITH,TABOAO DA SERRA,1.52,2017,URBANA,-46.80364609,-23.67398834
923072,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA,ANOS FINAIS,ISABELFERREIRASILVAABELINHA,MOGI DAS CRUZES,1.52,2017,URBANA,-46.20323181,-23.55421066
41737,FLAVIO JOSE OSORIO NEGRINI PROFESSOR,ANOS FINAIS,FLAVIOJOSEOSORIONEGRINI,SUL 1,1.51,2017,URBANA,-46.75210953,-23.62957954
924416,RECANTO MONICA II,ANOS FINAIS,RECANTOMONICAII,ITAQUAQUECETUBA,1.51,2017,URBANA,-46.28620148,-23.45919991
36812,PAULO SARASATE GOVERNADOR,ANOS FINAIS,PAULOSARASATEGONADOR,LESTE 3,1.49,2017,URBANA,-46.4072113,-23.56666946
920277,RUY DE MELLO JUNQUEIRA,ANOS FINAIS,RUYMELLOJUNQUEIRA,LESTE 3,1.48,2017,URBANA,-46.4090004,-23.58469963
13687,FRANCISCO GOMES DA SILVA PRADO DR,ANOS FINAIS,FRANCISCOGOMESSILVAPRADO,JACAREI,1.47,2017,URBANA,-45.95830154,-23.30240059
18200,ANA RITA GODINHO POUSA PROFESSORA,ANOS FINAIS,ANARITAGODINHOPOUSAA,CAMPINAS LESTE,1.47,2017,URBANA,-47.04059982,-22.87789917
38568,ODETTE ALGODOAL LANZARA PROFESSORA,ANOS FINAIS,ODETTEALGODOALLANZARAA,CARAPICUIBA,1.47,2017,URBANA,-46.84451294,-23.5349102
48136,KENKITI SIMOMOTO,ANOS FINAIS,KENKITISIMOMOTO,CARAPICUIBA,1.47,2017,URBANA,-46.93719864,-23.61949921
43771,JULIA DELLA CASA PAULA PROFESSORA,ANOS FINAIS,JULIADELLACASAPAULAA,SUL 1,1.46,2017,URBANA,-46.66202164,-23.68330956
37102,MARTIN EGIDIO DAMY,ANOS FINAIS,MARTINEGIDIODAMY,NORTE 1,1.45,2017,URBANA,-46.68640137,-23.46980095
40502,JOSE BARBOSA DE ARAUJO VEREADOR,ANOS FINAIS,JOSEBARBOSAARAUJO,ITAQUAQUECETUBA,1.44,2017,URBANA,-46.37781525,-23.47901535
12890,ANTONIO DA CRUZ PAYAO PROF,ANOS FINAIS,ANTONIOCRUZPAYAO,GUARATINGUETA,1.42,2017,URBANA,-45.86259842,-23.27129936
351064,SONIA MARIA ALEXANDRE PEREIRA PROFESSORA,ANOS FINAIS,SONIAMARIAALEXANEREIRAA,SAO JOSE DOS CAMPOS,1.42,2017,URBANA,-46.31940079,-23.46640015
923312,VERA LUCIA LEITE DA COSTA PROFESSORA,ANOS FINAIS,ALUCIALEITECOSTAA,ITAQUAQUECETUBA,1.4,2017,URBANA,-46.54710007,-23.66010094
8229,AGNALDO SEBASTIAO VIEIRA PADRE,ANOS FINAIS,AGNALDOSEBASTIAOVIEIRAPAE,SANTO ANDRE,1.38,2017,URBANA,-45.1208992,-22.73073006
12944,GABRIEL PRESTES,ANOS FINAIS,GABRIELPRESTES,GUARATINGUETA,1.36,2017,URBANA,-46.78160095,-23.58989906
4030,GUIOMAR ROCHA RINALDI PROFESSORA,ANOS FINAIS,GUIOMARROCHARINALDIA,CENTRO OESTE,1.35,2017,URBANA,-47.82986069,-21.12210083
412181,JARDIM ORESTES LOPES DE CAMARGO,ANOS FINAIS,JARDIMORESTESLOSCAMARGO,RIBEIRAO PRETO,1.34,2017,URBANA,-47.59466171,-20.89863014
22925,SILVIO DE ALMEIDA,ANOS FINAIS,SILVIOALMEIDA,RIBEIRAO PRETO,1.3,2017,URBANA,-48.45631409,-22.91212845
917312,FRANCISCO GUEDELHA PROF,ANOS FINAIS,FRANCISCOGUEDELHA,BOTUCATU,1.29,2017,URBANA,-51.375,-22.14398956
4102,JOÃO CARLOS PADILHA DE SIQUEIRA,ANOS FINAIS,JOÃOCARLOSPADILHASIQUEIRA,PRESIDENTE PRUDENTE,1.27,2017,URBANA,-46.41970062,-23.58209991
433482,JARDIM PEDRA BRANCA,ANOS FINAIS,JARDIMABRANCA,LESTE 3,1.25,2017,URBANA,-49.11169815,-22.30410004
565696,ALTO JARAGUA,ANOS FINAIS,ALTOJARAGUA,BAURU,1.23,2017,URBANA,-46.82436752,-23.58184814
41336,JOAO GARCIA DE HARO PROFESSOR,ANOS FINAIS,JOAOGARCIAHARO,CARAPICUIBA,1.18,2017,URBANA,-50.43870163,-22.66760063
903632,LEA ROSA MELO ANDREGHETTI PROFA,ANOS FINAIS,LEAROSAMELOANEGHETTIA,ASSIS,1.17,2017,URBANA,-51.4333992,-22.11829948
900965,FATIMA APARECIDA COSTA FALCON PROFESSORA,ANOS FINAIS,FATIMAAPARECIDACOSTAFALCONA,PRESIDENTE PRUDENTE,1.08,2017,RURAL,-45.75055695,-23.12806702
14060,FRANCISCA MOURA LUZ PEREIRA PROFESSORA,ANOS FINAIS,FRANCISCAMOURALUZREIRAA,TAUBATE,1.03,2017,URBANA,-47.83016968,-23.04438782
16536,CESARIO CARLOS DE ALMEIDA,ANOS FINAIS,CESARIOCARLOSALMEIDA,BOTUCATU,1,2017,URBANA,-47.12247849,-22.97834969
901118,ELISEU NARCISO REVERENDO,ANOS FINAIS,ELISEUNARCISOREENDO,CAMPINAS OESTE,0.97,2017,URBANA,-46.76060104,-22.20140076
41506,ABELARDO CESAR DOUTOR,ANOS FINAIS,ABELARDOCESAR,SAO JOAO DA BOA VISTA,0.95,2017,,,
